#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,3,2,1,0,7:2,5,7
2,Bayern München,FCB,3,2,1,0,6:1,5,7
3,Eintracht Frankfurt,SGE,4,2,1,1,7:7,0,7
4,Bayer Leverkusen,B04,3,2,0,1,5:3,2,6
5,Werder Bremen,SVW,4,2,0,2,4:5,-1,6
6,1899 Hoffenheim,TSG,3,1,0,2,8:9,-1,3
7,VfB Stuttgart,VFB,3,1,0,2,4:5,-1,3
8,FC Augsburg,FCA,3,1,0,2,2:3,-1,3
9,1. FSV Mainz 05,M05,2,1,0,1,3:5,-2,3
10,FC Schalke 04,S04,3,1,0,2,2:6,-4,3
11,1. FC Nürnberg,FCN,3,0,2,1,3:5,-2,2
11,Hertha BSC,BSC,3,0,2,1,3:5,-2,2
13,SC Freiburg,SCF,3,0,1,2,5:8,-3,1
14,Hamburger SV,HSV,3,0,1,2,5:10,-5,1
15,Bor. Mönchengladbach,BMG,3,0,0,3,4:9,-5,0
16,Hannover 96,H96,2,0,0,2,0:5,-5,0
17,VfL Wolfsburg,WOB,3,0,0,3,1:7,-6,0
18,Eintracht Braunschweig,BNS,3,0,0,3,2:10,-8,0
