#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,11,2,0,37:5,32,35
2,Borussia Dortmund,BVB,13,8,2,3,27:15,12,26
3,FC Schalke 04,S04,13,6,3,4,22:23,-1,21
4,1. FSV Mainz 05,M05,13,6,2,5,20:25,-5,20
5,Hertha BSC,BSC,13,5,4,4,19:18,1,19
6,Bayer Leverkusen,B04,13,6,1,6,15:15,0,19
7,FC Augsburg,FCA,14,5,4,5,19:20,-1,19
8,VfL Wolfsburg,WOB,13,4,3,6,17:23,-6,15
9,1899 Hoffenheim,TSG,13,4,3,6,22:29,-7,15
10,Eintracht Frankfurt,SGE,13,4,3,6,16:27,-11,15
11,Bor. Mönchengladbach,BMG,12,3,4,5,15:18,-3,13
12,1. FC Nürnberg,FCN,13,2,6,5,17:25,-8,12
13,Werder Bremen,SVW,13,3,3,7,16:25,-9,12
14,SC Freiburg,SCF,13,3,3,7,13:23,-10,12
15,VfB Stuttgart,VFB,13,3,2,8,20:30,-10,11
16,Hamburger SV,HSV,13,2,3,8,22:30,-8,9
17,Hannover 96,H96,13,2,1,10,13:26,-13,7
18,Eintracht Braunschweig,BNS,13,1,3,9,9:28,-19,6
