#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,6:1,5,6
2,Eintracht Frankfurt,SGE,3,2,0,1,6:6,0,6
3,Bayern München,FCB,2,1,1,0,2:1,1,4
4,1899 Hoffenheim,TSG,2,1,0,1,7:7,0,3
5,FC Augsburg,FCA,2,1,0,1,1:1,0,3
6,VfB Stuttgart,VFB,3,1,0,2,4:5,-1,3
7,Bayer Leverkusen,B04,2,1,0,1,1:2,-1,3
8,1. FSV Mainz 05,M05,2,1,0,1,3:5,-2,3
9,Werder Bremen,SVW,3,1,0,2,2:5,-3,3
10,FC Schalke 04,S04,3,1,0,2,2:6,-4,3
11,1. FC Nürnberg,FCN,3,0,2,1,3:5,-2,2
12,Hertha BSC,BSC,2,0,1,1,2:4,-2,1
13,SC Freiburg,SCF,3,0,1,2,5:8,-3,1
14,Hamburger SV,HSV,3,0,1,2,5:10,-5,1
15,Bor. Mönchengladbach,BMG,3,0,0,3,4:9,-5,0
16,Eintracht Braunschweig,BNS,2,0,0,2,1:6,-5,0
17,Hannover 96,H96,2,0,0,2,0:5,-5,0
18,VfL Wolfsburg,WOB,3,0,0,3,1:7,-6,0
