#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,2,0,12:3,9,14
2,Bayer Leverkusen,B04,6,4,0,2,8:5,3,12
3,FC Schalke 04,S04,7,3,2,2,13:14,-1,11
4,Borussia Dortmund,BVB,6,3,1,2,11:7,4,10
5,VfB Stuttgart,VFB,7,3,1,3,15:15,0,10
6,Hamburger SV,HSV,7,2,2,3,18:17,1,8
7,Eintracht Frankfurt,SGE,7,2,2,3,9:13,-4,8
7,SC Freiburg,SCF,7,2,2,3,9:13,-4,8
9,1899 Hoffenheim,TSG,6,2,1,3,14:14,0,7
10,Bor. Mönchengladbach,BMG,7,2,1,4,10:12,-2,7
11,VfL Wolfsburg,WOB,7,2,1,4,6:11,-5,7
12,Werder Bremen,SVW,7,2,1,4,6:12,-6,7
13,Hertha BSC,BSC,6,1,3,2,9:11,-2,6
14,1. FSV Mainz 05,M05,6,2,0,4,9:16,-7,6
15,1. FC Nürnberg,FCN,7,0,5,2,9:13,-4,5
16,Eintracht Braunschweig,BNS,6,1,1,4,4:12,-8,4
17,FC Augsburg,FCA,6,1,0,5,4:12,-8,3
18,Hannover 96,H96,6,0,0,6,3:14,-11,0
