#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,2,1,40:7,33,38
2,Borussia Dortmund,BVB,14,9,2,3,30:17,13,29
3,FC Schalke 04,S04,15,6,5,4,23:24,-1,23
4,Bayer Leverkusen,B04,15,7,1,7,19:18,1,22
5,1. FSV Mainz 05,M05,15,6,2,7,21:30,-9,20
6,Hertha BSC,BSC,14,5,4,5,19:20,-1,19
7,FC Augsburg,FCA,15,5,4,6,19:23,-4,19
8,VfL Wolfsburg,WOB,15,5,3,7,21:26,-5,18
9,1899 Hoffenheim,TSG,15,4,5,6,26:33,-7,17
10,Bor. Mönchengladbach,BMG,14,4,4,6,17:19,-2,16
11,Werder Bremen,SVW,14,4,3,7,18:26,-8,15
12,Eintracht Frankfurt,SGE,14,4,3,7,17:29,-12,15
13,SC Freiburg,SCF,15,3,4,8,14:26,-12,13
14,1. FC Nürnberg,FCN,14,2,6,6,19:28,-9,12
15,VfB Stuttgart,VFB,14,3,2,9,20:32,-12,11
16,Hamburger SV,HSV,14,2,3,9,23:33,-10,9
17,Hannover 96,H96,15,2,1,12,14:32,-18,7
18,Eintracht Braunschweig,BNS,14,1,4,9,10:29,-19,7
