#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,13,2,1,42:7,35,41
2,Borussia Dortmund,BVB,16,10,3,3,35:19,16,33
3,Bayer Leverkusen,B04,16,8,1,7,23:19,4,25
4,FC Schalke 04,S04,16,6,5,5,24:27,-3,23
5,VfL Wolfsburg,WOB,16,6,3,7,24:27,-3,21
6,Hertha BSC,BSC,16,5,5,6,20:22,-2,20
7,1. FSV Mainz 05,M05,16,6,2,8,23:34,-11,20
8,Bor. Mönchengladbach,BMG,16,5,4,7,20:23,-3,19
9,FC Augsburg,FCA,16,5,4,7,19:25,-6,19
10,1899 Hoffenheim,TSG,16,4,5,7,27:36,-9,17
11,Eintracht Frankfurt,SGE,16,4,4,8,17:31,-14,16
12,Werder Bremen,SVW,16,4,3,9,20:34,-14,15
13,SC Freiburg,SCF,16,3,5,8,16:28,-12,14
14,VfB Stuttgart,VFB,16,3,4,9,21:33,-12,13
15,1. FC Nürnberg,FCN,16,2,6,8,20:34,-14,12
16,Hannover 96,H96,16,3,1,12,17:34,-17,10
17,Hamburger SV,HSV,16,2,3,11,25:38,-13,9
18,Eintracht Braunschweig,BNS,16,1,4,11,10:33,-23,7
