#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,1,1,0,0,4:0,4,3
2,Werder Bremen,SVW,1,1,0,0,1:0,1,3
3,Hamburger SV,HSV,1,0,1,0,3:3,0,1
4,1. FC Nürnberg,FCN,1,0,1,0,2:2,0,1
5,1. FSV Mainz 05,M05,0,0,0,0,0:0,0,0
5,1899 Hoffenheim,TSG,0,0,0,0,0:0,0,0
5,Bayer Leverkusen,B04,0,0,0,0,0:0,0,0
5,Bayern München,FCB,0,0,0,0,0:0,0,0
5,Eintracht Braunschweig,BNS,0,0,0,0,0:0,0,0
5,FC Augsburg,FCA,0,0,0,0,0:0,0,0
5,FC Schalke 04,S04,0,0,0,0,0:0,0,0
5,Hannover 96,H96,0,0,0,0,0:0,0,0
5,Hertha BSC,BSC,0,0,0,0,0:0,0,0
14,VfB Stuttgart,VFB,1,0,0,1,2:3,-1,0
15,Bor. Mönchengladbach,BMG,1,0,0,1,1:3,-2,0
15,SC Freiburg,SCF,1,0,0,1,1:3,-2,0
17,VfL Wolfsburg,WOB,1,0,0,1,0:2,-2,0
18,Eintracht Frankfurt,SGE,1,0,0,1,1:6,-5,0
