#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,12,2,0,39:10,29,38
2,Borussia Dortmund,BVB,14,11,2,1,29:8,21,35
3,Hertha BSC,BSC,13,10,1,2,24:8,16,31
4,1. FC Kaiserslautern,FCK,14,9,3,2,26:16,10,30
5,Bayer Leverkusen,B04,14,8,5,1,28:11,17,29
6,VfL Wolfsburg,WOB,14,8,4,2,30:14,16,28
7,MSV Duisburg,MSV,13,7,4,2,22:13,9,25
8,VfB Stuttgart,VFB,13,6,5,2,21:11,10,23
9,Hamburger SV,HSV,14,6,5,3,17:13,4,23
10,TSV 1860 München,M60,13,6,3,4,20:14,6,21
11,FC Schalke 04,S04,13,5,5,3,16:13,3,20
12,FC Hansa Rostock,ROS,14,5,5,4,22:20,2,20
13,VfL Bochum,BOC,13,5,3,5,19:18,1,18
14,1. FC Nürnberg,FCN,13,2,10,1,18:17,1,16
15,Eintracht Frankfurt,SGE,13,4,4,5,15:16,-1,16
16,SC Freiburg,SCF,14,3,6,5,13:15,-2,15
17,Werder Bremen,SVW,14,2,6,6,17:21,-4,12
18,Bor. Mönchengladbach,BMG,13,3,2,8,17:28,-11,11
