#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,6,1,0,25:8,17,19
2,Borussia Dortmund,BVB,7,6,0,1,14:3,11,18
2,Hertha BSC,BSC,7,6,0,1,14:3,11,18
4,1. FC Kaiserslautern,FCK,7,5,1,1,14:10,4,16
5,MSV Duisburg,MSV,7,3,4,0,10:5,5,13
6,TSV 1860 München,M60,7,4,1,2,12:8,4,13
7,Bayer Leverkusen,B04,7,3,3,1,13:7,6,12
8,Hamburger SV,HSV,7,3,3,1,10:6,4,12
9,VfL Wolfsburg,WOB,7,3,2,2,14:8,6,11
10,VfB Stuttgart,VFB,7,3,2,2,12:7,5,11
11,FC Hansa Rostock,ROS,7,2,4,1,13:11,2,10
12,Eintracht Frankfurt,SGE,7,3,1,3,12:12,0,10
13,VfL Bochum,BOC,7,3,1,3,9:10,-1,10
14,FC Schalke 04,S04,7,2,2,3,8:9,-1,8
15,Bor. Mönchengladbach,BMG,7,2,1,4,11:17,-6,7
16,1. FC Nürnberg,FCN,7,0,6,1,8:12,-4,6
17,SC Freiburg,SCF,7,0,4,3,6:10,-4,4
18,Werder Bremen,SVW,7,0,3,4,8:12,-4,3
