#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,10,1,0,34:8,26,31
2,Borussia Dortmund,BVB,11,9,1,1,24:5,19,28
3,Hertha BSC,BSC,10,8,1,1,19:4,15,25
4,1. FC Kaiserslautern,FCK,11,7,3,1,22:14,8,24
5,Bayer Leverkusen,B04,11,6,4,1,21:8,13,22
6,VfL Wolfsburg,WOB,11,6,3,2,27:13,14,21
7,VfB Stuttgart,VFB,10,6,2,2,19:9,10,20
8,TSV 1860 München,M60,10,6,2,2,18:9,9,20
9,MSV Duisburg,MSV,10,5,4,1,17:10,7,19
10,Hamburger SV,HSV,11,5,4,2,15:10,5,19
11,FC Hansa Rostock,ROS,11,3,5,3,18:18,0,14
12,VfL Bochum,BOC,10,4,2,4,13:13,0,14
13,FC Schalke 04,S04,10,3,4,3,11:11,0,13
14,Eintracht Frankfurt,SGE,10,3,3,4,13:14,-1,12
15,SC Freiburg,SCF,11,2,6,3,10:11,-1,12
16,Werder Bremen,SVW,11,2,5,4,17:17,0,11
17,1. FC Nürnberg,FCN,10,1,8,1,14:15,-1,11
18,Bor. Mönchengladbach,BMG,10,3,1,6,13:20,-7,10
