#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,7,1,0,27:8,19,22
2,Borussia Dortmund,BVB,8,7,0,1,17:4,13,21
3,1. FC Kaiserslautern,FCK,8,6,1,1,18:11,7,19
4,Hertha BSC,BSC,7,6,0,1,14:3,11,18
5,Bayer Leverkusen,B04,8,4,3,1,15:7,8,15
6,Hamburger SV,HSV,8,4,3,1,13:6,7,15
7,VfL Wolfsburg,WOB,8,4,2,2,18:9,9,14
8,MSV Duisburg,MSV,7,3,4,0,10:5,5,13
9,TSV 1860 München,M60,7,4,1,2,12:8,4,13
10,VfB Stuttgart,VFB,7,3,2,2,12:7,5,11
11,FC Hansa Rostock,ROS,8,2,4,2,14:13,1,10
12,Eintracht Frankfurt,SGE,7,3,1,3,12:12,0,10
13,VfL Bochum,BOC,7,3,1,3,9:10,-1,10
14,FC Schalke 04,S04,7,2,2,3,8:9,-1,8
15,SC Freiburg,SCF,8,1,4,3,8:10,-2,7
16,Bor. Mönchengladbach,BMG,7,2,1,4,11:17,-6,7
17,Werder Bremen,SVW,8,1,3,4,12:13,-1,6
18,1. FC Nürnberg,FCN,7,0,6,1,8:12,-4,6
