#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,19,14,3,2,57:26,31,45
2,RB Leipzig,RBL,19,11,5,3,32:17,15,38
3,VfL Wolfsburg,WOB,19,9,8,2,30:19,11,35
4,Eintracht Frankfurt,SGE,19,8,9,2,38:28,10,33
5,Bayer Leverkusen,B04,19,9,5,5,32:19,13,32
6,Borussia Dortmund,BVB,19,10,2,7,38:27,11,32
7,Bor. Mönchengladbach,BMG,19,8,8,3,36:29,7,32
8,1. FC Union Berlin,FCU,19,7,8,4,34:24,10,29
9,SC Freiburg,SCF,19,7,6,6,33:32,1,27
10,VfB Stuttgart,VFB,19,6,7,6,35:29,6,25
11,Werder Bremen,SVW,19,5,7,7,24:27,-3,22
12,1899 Hoffenheim,TSG,19,6,4,9,29:34,-5,22
13,FC Augsburg,FCA,19,6,4,9,20:30,-10,22
14,1. FC Köln,KOE,19,4,6,9,18:32,-14,18
15,Hertha BSC,BSC,19,4,5,10,25:35,-10,17
16,Arminia Bielefeld,DSC,19,5,2,12,15:32,-17,17
17,1. FSV Mainz 05,M05,19,2,4,13,18:40,-22,10
18,FC Schalke 04,S04,19,1,5,13,15:49,-34,8
