#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,31,22,5,4,86:40,46,71
2,RB Leipzig,RBL,31,19,7,5,55:25,30,64
3,VfL Wolfsburg,WOB,31,16,9,6,54:32,22,57
4,Eintracht Frankfurt,SGE,31,15,11,5,62:47,15,56
5,Borussia Dortmund,BVB,31,17,4,10,66:42,24,55
6,Bayer Leverkusen,B04,31,14,8,9,51:35,16,50
7,Bor. Mönchengladbach,BMG,31,12,10,9,59:46,13,46
8,1. FC Union Berlin,FCU,31,11,13,7,47:38,9,46
9,SC Freiburg,SCF,31,11,8,12,45:46,-1,41
10,VfB Stuttgart,VFB,31,10,9,12,52:51,1,39
11,1899 Hoffenheim,TSG,31,9,9,13,45:50,-5,36
12,1. FSV Mainz 05,M05,31,9,8,14,34:50,-16,35
13,Hertha BSC,BSC,31,8,9,14,40:50,-10,33
14,FC Augsburg,FCA,31,9,6,16,31:47,-16,33
15,Werder Bremen,SVW,31,7,9,15,34:51,-17,30
16,Arminia Bielefeld,DSC,31,8,6,17,23:51,-28,30
17,1. FC Köln,KOE,31,7,8,16,32:56,-24,29
18,FC Schalke 04,S04,31,2,7,22,19:78,-59,13
