#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,11,7,4,0,23:10,13,25
2,Bayern München,FCB,11,7,3,1,35:17,18,24
3,RB Leipzig,RBL,11,7,3,1,23:9,14,24
4,VfL Wolfsburg,WOB,11,5,6,0,18:11,7,21
5,Borussia Dortmund,BVB,11,6,1,4,23:15,8,19
6,1. FC Union Berlin,FCU,11,4,5,2,23:15,8,17
7,VfB Stuttgart,VFB,11,4,5,2,24:17,7,17
8,Bor. Mönchengladbach,BMG,11,4,5,2,20:17,3,17
9,Eintracht Frankfurt,SGE,11,2,7,2,16:19,-3,13
10,FC Augsburg,FCA,11,3,4,4,14:17,-3,13
11,Hertha BSC,BSC,11,3,3,5,19:20,-1,12
12,1899 Hoffenheim,TSG,11,3,3,5,19:21,-2,12
13,Werder Bremen,SVW,11,2,5,4,14:19,-5,11
14,SC Freiburg,SCF,11,2,5,4,14:22,-8,11
15,1. FC Köln,KOE,11,2,4,5,13:17,-4,10
16,Arminia Bielefeld,DSC,11,2,1,8,8:22,-14,7
17,1. FSV Mainz 05,M05,11,1,2,8,12:25,-13,5
18,FC Schalke 04,S04,11,0,4,7,8:33,-25,4
