#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,20,4,3,79:35,44,64
2,RB Leipzig,RBL,27,17,6,4,48:22,26,57
3,VfL Wolfsburg,WOB,27,15,9,3,46:22,24,54
4,Eintracht Frankfurt,SGE,27,13,11,3,55:37,18,50
5,Borussia Dortmund,BVB,27,13,4,10,55:39,16,43
6,Bayer Leverkusen,B04,27,12,7,8,45:32,13,43
7,1. FC Union Berlin,FCU,27,9,12,6,41:33,8,39
8,VfB Stuttgart,VFB,27,10,9,8,48:41,7,39
9,Bor. Mönchengladbach,BMG,27,10,9,8,46:41,5,39
10,SC Freiburg,SCF,27,10,7,10,40:41,-1,37
11,FC Augsburg,FCA,27,9,5,13,29:41,-12,32
12,1899 Hoffenheim,TSG,27,8,6,13,41:47,-6,30
13,Werder Bremen,SVW,27,7,9,11,31:39,-8,30
14,Hertha BSC,BSC,27,6,7,14,32:46,-14,25
15,1. FSV Mainz 05,M05,27,6,7,14,27:46,-19,25
16,1. FC Köln,KOE,27,5,8,14,25:47,-22,23
17,Arminia Bielefeld,DSC,27,6,5,16,21:46,-25,23
18,FC Schalke 04,S04,27,1,7,19,17:71,-54,10
