#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,10,3,2,46:24,22,33
2,RB Leipzig,RBL,15,9,4,2,26:12,14,31
3,Bayer Leverkusen,B04,15,8,5,2,30:15,15,29
4,Borussia Dortmund,BVB,15,9,1,5,31:19,12,28
5,1. FC Union Berlin,FCU,15,6,7,2,31:20,11,25
6,VfL Wolfsburg,WOB,15,6,7,2,22:17,5,25
7,Bor. Mönchengladbach,BMG,15,6,6,3,28:24,4,24
8,SC Freiburg,SCF,15,6,5,4,28:24,4,23
9,Eintracht Frankfurt,SGE,15,5,8,2,25:23,2,23
10,VfB Stuttgart,VFB,15,5,6,4,30:22,8,21
11,FC Augsburg,FCA,15,5,4,6,17:23,-6,19
12,Hertha BSC,BSC,15,4,4,7,23:25,-2,16
13,Werder Bremen,SVW,15,3,6,6,17:24,-7,15
14,1899 Hoffenheim,TSG,15,4,3,8,22:30,-8,15
15,Arminia Bielefeld,DSC,15,4,1,10,10:24,-14,13
16,1. FC Köln,KOE,15,2,5,8,13:27,-14,11
17,FC Schalke 04,S04,15,1,4,10,12:39,-27,7
18,1. FSV Mainz 05,M05,15,1,3,11,14:33,-19,6
