#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,12,3,2,49:25,24,39
2,RB Leipzig,RBL,17,10,5,2,29:14,15,35
3,Bayer Leverkusen,B04,17,9,5,3,32:17,15,32
4,Borussia Dortmund,BVB,17,9,2,6,33:22,11,29
5,VfL Wolfsburg,WOB,17,7,8,2,26:19,7,29
6,1. FC Union Berlin,FCU,17,7,7,3,32:21,11,28
7,Bor. Mönchengladbach,BMG,17,7,7,3,31:26,5,28
8,Eintracht Frankfurt,SGE,17,6,9,2,30:26,4,27
9,SC Freiburg,SCF,17,6,6,5,31:28,3,24
10,VfB Stuttgart,VFB,17,5,7,5,32:27,5,22
11,1899 Hoffenheim,TSG,17,5,4,8,25:30,-5,19
12,FC Augsburg,FCA,17,5,4,8,17:26,-9,19
13,Werder Bremen,SVW,17,4,6,7,19:25,-6,18
14,Hertha BSC,BSC,17,4,5,8,23:28,-5,17
15,Arminia Bielefeld,DSC,17,5,2,10,13:24,-11,17
16,1. FC Köln,KOE,17,3,6,8,15:28,-13,15
17,1. FSV Mainz 05,M05,17,1,4,12,15:36,-21,7
18,FC Schalke 04,S04,17,1,4,12,14:44,-30,7
