#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,14,9,2,3,29:9,20,29
2,Bor. Mönchengladbach,BMG,14,9,2,3,23:9,14,29
3,Bayern München,FCB,14,9,1,4,34:8,26,28
4,Werder Bremen,SVW,14,8,2,4,25:21,4,26
5,FC Schalke 04,S04,14,8,1,5,28:20,8,25
6,Bayer Leverkusen,B04,14,6,4,4,20:19,1,22
7,VfB Stuttgart,VFB,14,6,3,5,20:15,5,21
8,Hannover 96,H96,14,5,5,4,18:22,-4,20
9,1899 Hoffenheim,TSG,14,5,3,6,16:16,0,18
10,Hertha BSC,BSC,14,4,6,4,21:22,-1,18
11,1. FC Köln,KOE,14,5,2,7,21:30,-9,17
12,1. FSV Mainz 05,M05,14,4,4,6,20:26,-6,16
13,VfL Wolfsburg,WOB,14,5,1,8,19:28,-9,16
14,1. FC Nürnberg,FCN,14,4,3,7,14:24,-10,15
15,Hamburger SV,HSV,14,3,5,6,18:26,-8,14
16,1. FC Kaiserslautern,FCK,14,3,4,7,10:18,-8,13
17,SC Freiburg,SCF,14,3,3,8,19:30,-11,12
18,FC Augsburg,FCA,14,2,5,7,12:24,-12,11
