#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,25,17,5,3,52:16,36,56
2,Bayern München,FCB,25,16,3,6,58:17,41,51
3,Bor. Mönchengladbach,BMG,25,14,6,5,37:15,22,48
4,FC Schalke 04,S04,25,15,2,8,54:33,21,47
5,Bayer Leverkusen,B04,25,11,7,7,38:32,6,40
6,Werder Bremen,SVW,25,11,6,8,40:38,2,39
7,Hannover 96,H96,25,8,11,6,30:35,-5,35
8,VfB Stuttgart,VFB,25,9,6,10,41:33,8,33
9,1. FC Nürnberg,FCN,25,9,4,12,24:34,-10,31
10,VfL Wolfsburg,WOB,25,9,4,12,31:46,-15,31
11,1. FSV Mainz 05,M05,25,7,9,9,37:39,-2,30
12,1899 Hoffenheim,TSG,25,7,9,9,28:35,-7,30
13,1. FC Köln,KOE,25,8,4,13,32:46,-14,28
14,Hamburger SV,HSV,25,6,9,10,29:45,-16,27
15,FC Augsburg,FCA,25,4,11,10,25:39,-14,23
16,Hertha BSC,BSC,25,5,8,12,26:41,-15,23
17,SC Freiburg,SCF,25,5,7,13,30:52,-22,22
18,1. FC Kaiserslautern,FCK,25,3,11,11,16:32,-16,20
