#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,33,24,6,3,76:25,51,78
2,Bayern München,FCB,33,22,4,7,73:21,52,70
3,FC Schalke 04,S04,33,19,4,10,71:42,29,61
4,Bor. Mönchengladbach,BMG,33,16,9,8,46:24,22,57
5,Bayer Leverkusen,B04,33,14,9,10,48:43,5,51
6,VfB Stuttgart,VFB,33,14,8,11,60:44,16,50
7,Hannover 96,H96,33,11,12,10,39:44,-5,45
8,VfL Wolfsburg,WOB,33,13,5,15,45:57,-12,44
9,Werder Bremen,SVW,33,11,9,13,47:55,-8,42
10,1. FC Nürnberg,FCN,33,12,6,15,37:45,-8,42
11,1899 Hoffenheim,TSG,33,10,11,12,40:44,-4,41
12,SC Freiburg,SCF,33,10,10,13,45:57,-12,40
13,1. FSV Mainz 05,M05,33,9,12,12,47:48,-1,39
14,Hamburger SV,HSV,33,8,12,13,35:56,-21,36
15,FC Augsburg,FCA,33,7,14,12,35:49,-14,35
16,1. FC Köln,KOE,33,8,6,19,38:71,-33,30
17,Hertha BSC,BSC,33,6,10,17,35:63,-28,28
18,1. FC Kaiserslautern,FCK,33,4,11,18,23:52,-29,23
