#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,22,15,4,3,47:14,33,49
2,Bor. Mönchengladbach,BMG,22,14,4,4,36:13,23,46
3,Bayern München,FCB,22,14,3,5,49:14,35,45
4,FC Schalke 04,S04,22,14,2,6,50:28,22,44
5,Werder Bremen,SVW,22,10,6,6,37:36,1,36
6,Bayer Leverkusen,B04,22,9,7,6,32:29,3,34
7,Hannover 96,H96,22,8,10,4,27:27,0,34
8,VfL Wolfsburg,WOB,22,8,3,11,27:42,-15,27
9,VfB Stuttgart,VFB,22,7,5,10,33:32,1,26
10,1899 Hoffenheim,TSG,22,6,8,8,24:26,-2,26
11,Hamburger SV,HSV,22,6,8,8,27:37,-10,26
12,1. FC Nürnberg,FCN,22,7,4,11,21:32,-11,25
13,1. FSV Mainz 05,M05,22,5,9,8,30:36,-6,24
14,1. FC Köln,KOE,22,7,3,12,30:43,-13,24
15,Hertha BSC,BSC,22,4,8,10,25:37,-12,20
16,1. FC Kaiserslautern,FCK,22,3,9,10,16:28,-12,18
17,FC Augsburg,FCA,22,3,9,10,20:37,-17,18
18,SC Freiburg,SCF,22,4,6,12,27:47,-20,18
