#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,7,1,2,26:3,23,22
2,Borussia Dortmund,BVB,10,6,1,3,20:7,13,19
3,FC Schalke 04,S04,10,6,0,4,19:15,4,18
4,Hannover 96,H96,10,5,3,2,13:13,0,18
5,VfB Stuttgart,VFB,10,5,2,3,16:8,8,17
6,Werder Bremen,SVW,10,5,2,3,17:13,4,17
7,Bor. Mönchengladbach,BMG,10,5,2,3,11:7,4,17
8,1899 Hoffenheim,TSG,10,5,1,4,13:9,4,16
9,Bayer Leverkusen,B04,10,4,2,4,12:14,-2,14
10,Hertha BSC,BSC,10,3,4,3,12:13,-1,13
11,VfL Wolfsburg,WOB,10,4,1,5,12:17,-5,13
12,1. FC Köln,KOE,10,4,1,5,15:23,-8,13
13,1. FC Nürnberg,FCN,10,3,3,4,12:14,-2,12
14,1. FC Kaiserslautern,FCK,10,3,2,5,8:13,-5,11
15,1. FSV Mainz 05,M05,10,2,3,5,12:19,-7,9
16,FC Augsburg,FCA,10,1,5,4,8:17,-9,8
17,Hamburger SV,HSV,10,2,2,6,12:22,-10,8
18,SC Freiburg,SCF,10,2,1,7,14:25,-11,7
