#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,11,1,4,40:10,30,34
2,Borussia Dortmund,BVB,16,9,4,3,31:11,20,31
3,FC Schalke 04,S04,16,10,1,5,33:22,11,31
4,Bor. Mönchengladbach,BMG,16,9,3,4,24:11,13,30
5,Werder Bremen,SVW,16,9,2,5,30:26,4,29
6,Bayer Leverkusen,B04,16,7,5,4,22:19,3,26
7,VfB Stuttgart,VFB,16,6,4,6,23:19,4,22
8,Hannover 96,H96,16,5,7,4,19:23,-4,22
9,1899 Hoffenheim,TSG,16,6,3,7,18:18,0,21
10,1. FC Köln,KOE,16,6,3,7,27:32,-5,21
11,Hertha BSC,BSC,16,4,7,5,23:25,-2,19
12,1. FSV Mainz 05,M05,16,4,6,6,22:28,-6,18
13,Hamburger SV,HSV,16,4,6,6,20:26,-6,18
14,VfL Wolfsburg,WOB,16,5,2,9,22:34,-12,17
15,1. FC Kaiserslautern,FCK,16,3,6,7,12:20,-8,15
16,1. FC Nürnberg,FCN,16,4,3,9,14:28,-14,15
17,FC Augsburg,FCA,16,3,5,8,14:27,-13,14
18,SC Freiburg,SCF,16,3,4,9,20:35,-15,13
