#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,26,18,5,3,53:16,37,59
2,Bayern München,FCB,26,17,3,6,64:17,47,54
3,Bor. Mönchengladbach,BMG,26,15,6,5,39:16,23,51
4,FC Schalke 04,S04,26,16,2,8,58:34,24,50
5,Bayer Leverkusen,B04,26,11,7,8,39:34,5,40
6,Werder Bremen,SVW,26,11,6,9,40:39,1,39
7,Hannover 96,H96,26,9,11,6,34:36,-2,38
8,VfB Stuttgart,VFB,26,10,6,10,43:34,9,36
9,VfL Wolfsburg,WOB,26,10,4,12,34:47,-13,34
10,1. FC Nürnberg,FCN,26,9,4,13,25:37,-12,31
11,1. FSV Mainz 05,M05,26,7,9,10,38:41,-3,30
12,1899 Hoffenheim,TSG,26,7,9,10,29:37,-8,30
13,1. FC Köln,KOE,26,8,4,14,33:50,-17,28
14,Hamburger SV,HSV,26,6,9,11,30:48,-18,27
15,FC Augsburg,FCA,26,5,11,10,27:40,-13,26
16,SC Freiburg,SCF,26,6,7,13,33:53,-20,25
17,Hertha BSC,BSC,26,5,8,13,26:47,-21,23
18,1. FC Kaiserslautern,FCK,26,3,11,12,17:36,-19,20
