#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,11,8,3,0,23:9,14,27
2,Bayern München,FCB,11,7,3,1,24:7,17,24
3,Borussia Dortmund,BVB,11,6,3,2,26:12,14,21
4,1. FC Köln,KOE,11,6,3,2,18:8,10,21
5,1899 Hoffenheim,TSG,11,5,6,0,20:13,7,21
6,Hertha BSC,BSC,11,6,3,2,17:10,7,21
7,Eintracht Frankfurt,SGE,11,6,3,2,16:9,7,21
8,1. FSV Mainz 05,M05,11,5,2,4,21:20,1,17
9,Bayer Leverkusen,B04,11,5,1,5,18:18,0,16
10,SC Freiburg,SCF,11,5,0,6,15:20,-5,15
11,FC Schalke 04,S04,11,4,2,5,14:12,2,14
12,FC Augsburg,FCA,11,3,3,5,10:14,-4,12
13,Bor. Mönchengladbach,BMG,11,3,3,5,11:17,-6,12
14,VfL Wolfsburg,WOB,11,2,3,6,9:14,-5,9
15,SV Darmstadt 98,D98,11,2,2,7,10:21,-11,8
16,Werder Bremen,SVW,11,2,1,8,13:29,-16,7
17,FC Ingolstadt 04,FCI,11,1,2,8,8:21,-13,5
18,Hamburger SV,HSV,11,0,3,8,6:25,-19,3
