#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,23,7,2,80:17,63,76
2,RB Leipzig,RBL,32,20,6,6,60:32,28,66
3,Borussia Dortmund,BVB,32,17,9,6,67:36,31,60
4,1899 Hoffenheim,TSG,32,15,13,4,59:34,25,58
5,SC Freiburg,SCF,32,14,5,13,40:55,-15,47
6,Hertha BSC,BSC,32,14,4,14,39:41,-2,46
7,1. FC Köln,KOE,32,11,12,9,47:40,7,45
8,Werder Bremen,SVW,32,13,6,13,55:55,0,45
9,Bor. Mönchengladbach,BMG,32,12,7,13,42:46,-4,43
10,FC Schalke 04,S04,32,11,8,13,43:38,5,41
11,Eintracht Frankfurt,SGE,32,11,8,13,32:37,-5,41
12,Bayer Leverkusen,B04,32,10,7,15,45:51,-6,37
13,FC Augsburg,FCA,32,9,9,14,34:50,-16,36
14,VfL Wolfsburg,WOB,32,10,6,16,32:49,-17,36
15,1. FSV Mainz 05,M05,32,9,7,16,40:51,-11,34
16,Hamburger SV,HSV,32,9,7,16,30:59,-29,34
17,FC Ingolstadt 04,FCI,32,8,6,18,34:55,-21,30
18,SV Darmstadt 98,D98,32,7,3,22,26:59,-33,24
