#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,15,4,1,45:12,33,49
2,RB Leipzig,RBL,20,13,3,4,36:20,16,42
3,Eintracht Frankfurt,SGE,20,10,5,5,25:18,7,35
4,Borussia Dortmund,BVB,20,9,7,4,40:23,17,34
5,1899 Hoffenheim,TSG,20,8,10,2,36:21,15,34
6,Hertha BSC,BSC,20,10,3,7,27:23,4,33
7,1. FC Köln,KOE,20,8,8,4,29:18,11,32
8,SC Freiburg,SCF,20,9,2,9,26:34,-8,29
9,Bayer Leverkusen,B04,20,8,3,9,31:29,2,27
10,Bor. Mönchengladbach,BMG,20,7,5,8,22:27,-5,26
11,FC Schalke 04,S04,20,7,4,9,24:21,3,25
12,1. FSV Mainz 05,M05,20,7,4,9,29:35,-6,25
13,FC Augsburg,FCA,20,6,6,8,18:24,-6,24
14,VfL Wolfsburg,WOB,20,6,4,10,19:28,-9,22
15,Hamburger SV,HSV,20,5,4,11,19:35,-16,19
16,Werder Bremen,SVW,20,4,4,12,24:42,-18,16
17,FC Ingolstadt 04,FCI,20,4,3,13,17:32,-15,15
18,SV Darmstadt 98,D98,20,3,3,14,14:39,-25,12
