#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,7,2,0,23:5,18,23
2,RB Leipzig,RBL,9,6,3,0,17:6,11,21
3,1899 Hoffenheim,TSG,9,5,4,0,17:10,7,19
4,1. FC Köln,KOE,9,5,3,1,16:6,10,18
5,Hertha BSC,BSC,9,5,2,2,14:10,4,17
6,Borussia Dortmund,BVB,9,4,3,2,20:10,10,15
7,Eintracht Frankfurt,SGE,9,4,3,2,13:8,5,15
8,SC Freiburg,SCF,9,5,0,4,13:13,0,15
9,1. FSV Mainz 05,M05,9,4,2,3,16:15,1,14
10,Bayer Leverkusen,B04,9,4,1,4,13:13,0,13
11,Bor. Mönchengladbach,BMG,9,3,3,3,10:12,-2,12
12,FC Schalke 04,S04,9,2,2,5,10:11,-1,8
13,FC Augsburg,FCA,9,2,2,5,8:14,-6,8
14,SV Darmstadt 98,D98,9,2,2,5,8:17,-9,8
15,Werder Bremen,SVW,9,2,1,6,11:24,-13,7
16,VfL Wolfsburg,WOB,9,1,3,5,6:13,-7,6
17,FC Ingolstadt 04,FCI,9,0,2,7,7:19,-12,2
18,Hamburger SV,HSV,9,0,2,7,2:18,-16,2
