#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,18,5,1,60:13,47,59
2,RB Leipzig,RBL,24,15,4,5,43:25,18,49
3,Borussia Dortmund,BVB,24,12,7,5,53:27,26,43
4,1899 Hoffenheim,TSG,24,10,12,2,45:25,20,42
5,Hertha BSC,BSC,24,12,4,8,32:26,6,40
6,Eintracht Frankfurt,SGE,24,10,5,9,26:27,-1,35
7,1. FC Köln,KOE,24,8,10,6,33:27,6,34
8,SC Freiburg,SCF,24,10,4,10,31:41,-10,34
9,Bor. Mönchengladbach,BMG,24,9,5,10,30:33,-3,32
10,Bayer Leverkusen,B04,24,9,4,11,37:39,-2,31
11,FC Schalke 04,S04,24,8,6,10,31:27,4,30
12,1. FSV Mainz 05,M05,24,8,5,11,33:40,-7,29
13,FC Augsburg,FCA,24,7,7,10,23:33,-10,28
14,VfL Wolfsburg,WOB,24,7,5,12,22:34,-12,26
15,Werder Bremen,SVW,24,7,5,12,31:44,-13,26
16,Hamburger SV,HSV,24,7,5,12,24:46,-22,26
17,FC Ingolstadt 04,FCI,24,5,4,15,23:41,-18,19
18,SV Darmstadt 98,D98,24,4,3,17,17:46,-29,15
