#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,19,5,1,61:13,48,62
2,RB Leipzig,RBL,25,15,4,6,43:28,15,49
3,Borussia Dortmund,BVB,25,13,7,5,54:27,27,46
4,1899 Hoffenheim,TSG,25,11,12,2,46:25,21,45
5,Hertha BSC,BSC,25,12,4,9,34:30,4,40
6,1. FC Köln,KOE,25,9,10,6,37:29,8,37
7,Eintracht Frankfurt,SGE,25,10,6,9,26:27,-1,36
8,SC Freiburg,SCF,25,10,5,10,32:42,-10,35
9,FC Schalke 04,S04,25,9,6,10,32:27,5,33
10,Bor. Mönchengladbach,BMG,25,9,5,11,30:34,-4,32
11,Bayer Leverkusen,B04,25,9,4,12,37:40,-3,31
12,1. FSV Mainz 05,M05,25,8,5,12,33:41,-8,29
13,Werder Bremen,SVW,25,8,5,12,34:44,-10,29
14,FC Augsburg,FCA,25,7,8,10,24:34,-10,29
15,VfL Wolfsburg,WOB,25,8,5,12,23:34,-11,29
16,Hamburger SV,HSV,25,7,6,12,24:46,-22,27
17,FC Ingolstadt 04,FCI,25,5,4,16,23:42,-19,19
18,SV Darmstadt 98,D98,25,4,3,18,17:47,-30,15
