#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,8:0,8,6
2,Hertha BSC,BSC,2,2,0,0,4:1,3,6
3,1. FC Köln,KOE,2,1,1,0,2:0,2,4
3,VfL Wolfsburg,WOB,2,1,1,0,2:0,2,4
5,RB Leipzig,RBL,2,1,1,0,3:2,1,4
6,Bayer Leverkusen,B04,2,1,0,1,4:3,1,3
6,SC Freiburg,SCF,2,1,0,1,4:3,1,3
8,Borussia Dortmund,BVB,2,1,0,1,2:2,0,3
9,Eintracht Frankfurt,SGE,2,1,0,1,1:1,0,3
10,Bor. Mönchengladbach,BMG,2,1,0,1,3:4,-1,3
11,FC Augsburg,FCA,2,1,0,1,2:3,-1,3
12,SV Darmstadt 98,D98,2,1,0,1,1:2,-1,3
13,1899 Hoffenheim,TSG,2,0,2,0,6:6,0,2
14,1. FSV Mainz 05,M05,2,0,1,1,5:6,-1,1
15,Hamburger SV,HSV,2,0,1,1,2:4,-2,1
16,FC Ingolstadt 04,FCI,2,0,1,1,1:3,-2,1
17,FC Schalke 04,S04,2,0,0,2,0:3,-3,0
18,Werder Bremen,SVW,2,0,0,2,1:8,-7,0
