#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,13,10,3,0,29:11,18,33
2,Bayern München,FCB,13,9,3,1,29:9,20,30
3,Hertha BSC,BSC,13,8,3,2,22:13,9,27
4,1899 Hoffenheim,TSG,13,6,7,0,25:14,11,25
5,Eintracht Frankfurt,SGE,13,7,4,2,19:11,8,25
6,Borussia Dortmund,BVB,13,7,3,3,31:15,16,24
7,1. FC Köln,KOE,13,6,4,3,18:12,6,22
8,FC Schalke 04,S04,13,5,2,6,18:15,3,17
9,Bayer Leverkusen,B04,13,5,2,6,20:21,-1,17
10,1. FSV Mainz 05,M05,13,5,2,6,23:25,-2,17
11,SC Freiburg,SCF,13,5,1,7,17:25,-8,16
12,FC Augsburg,FCA,13,3,5,5,11:15,-4,14
13,Bor. Mönchengladbach,BMG,13,3,4,6,13:22,-9,13
14,Werder Bremen,SVW,13,3,2,8,17:32,-15,11
15,VfL Wolfsburg,WOB,13,2,4,7,12:18,-6,10
16,SV Darmstadt 98,D98,13,2,2,9,11:26,-15,8
17,Hamburger SV,HSV,13,1,4,8,10:27,-17,7
18,FC Ingolstadt 04,FCI,13,1,3,9,10:24,-14,6
