#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,17,12,3,2,39:16,23,39
2,Bayern München,FCB,16,12,3,1,41:19,22,39
3,Werder Bremen,SVW,17,11,4,2,42:21,21,37
4,VfL Bochum,BOC,16,10,5,1,27:5,22,35
5,Bayer Leverkusen,B04,16,11,1,4,41:18,23,34
6,VfB Stuttgart,VFB,17,9,7,1,29:13,16,34
7,VfL Wolfsburg,WOB,16,11,0,5,37:24,13,33
8,Hamburger SV,HSV,16,10,3,3,31:21,10,33
9,SC Freiburg,SCF,17,10,3,4,32:25,7,33
10,FC Hansa Rostock,ROS,16,9,1,6,31:17,14,28
11,FC Schalke 04,S04,17,7,7,3,28:16,12,28
12,1. FC Kaiserslautern,FCK,16,8,4,4,24:18,6,28
13,Bor. Mönchengladbach,BMG,16,6,6,4,18:15,3,24
14,Hannover 96,H96,17,5,7,5,27:26,1,22
15,Eintracht Frankfurt,SGE,17,6,4,7,25:24,1,22
16,Hertha BSC,BSC,16,5,6,5,23:23,0,21
17,1. FC Köln,KOE,17,6,2,9,22:23,-1,20
18,TSV 1860 München,M60,17,5,4,8,16:25,-9,19
