#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,9,6,3,0,23:10,13,21
2,VfL Wolfsburg,WOB,9,7,0,2,24:12,12,21
3,Bayern München,FCB,8,6,2,0,23:9,14,20
4,Werder Bremen,SVW,9,6,2,1,23:12,11,20
5,Bayer Leverkusen,B04,8,6,1,1,19:7,12,19
6,SC Freiburg,SCF,9,6,1,2,19:18,1,19
7,VfL Bochum,BOC,8,5,3,0,16:3,13,18
8,VfB Stuttgart,VFB,9,5,3,1,13:5,8,18
9,Hamburger SV,HSV,8,4,2,2,14:12,2,14
10,FC Schalke 04,S04,9,3,4,2,10:9,1,13
11,TSV 1860 München,M60,9,4,1,4,10:13,-3,13
12,Bor. Mönchengladbach,BMG,8,3,3,2,8:8,0,12
13,1. FC Kaiserslautern,FCK,8,3,2,3,11:8,3,11
14,FC Hansa Rostock,ROS,8,3,1,4,11:9,2,10
15,Hannover 96,H96,8,2,4,2,16:16,0,10
16,1. FC Köln,KOE,9,3,1,5,10:12,-2,10
17,Eintracht Frankfurt,SGE,9,2,2,5,11:15,-4,8
18,Hertha BSC,BSC,8,1,3,4,8:16,-8,6
