#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,11,8,2,1,28:12,16,26
2,VfL Bochum,BOC,10,7,3,0,18:3,15,24
3,Bayern München,FCB,9,7,2,0,26:10,16,23
4,VfB Stuttgart,VFB,11,6,4,1,16:6,10,22
5,SC Freiburg,SCF,11,7,1,3,22:21,1,22
6,Borussia Dortmund,BVB,10,6,3,1,23:11,12,21
7,VfL Wolfsburg,WOB,10,7,0,3,26:16,10,21
8,Bayer Leverkusen,B04,9,6,1,2,20:9,11,19
9,Hamburger SV,HSV,10,5,3,2,17:13,4,18
10,TSV 1860 München,M60,11,5,1,5,12:16,-4,16
11,1. FC Kaiserslautern,FCK,9,4,2,3,12:8,4,14
12,Hannover 96,H96,10,3,5,2,21:20,1,14
13,FC Schalke 04,S04,10,3,5,2,10:9,1,14
14,FC Hansa Rostock,ROS,9,4,1,4,15:10,5,13
15,1. FC Köln,KOE,11,4,1,6,11:14,-3,13
16,Bor. Mönchengladbach,BMG,9,3,3,3,9:10,-1,12
17,Eintracht Frankfurt,SGE,11,2,4,5,13:17,-4,10
18,Hertha BSC,BSC,9,2,3,4,9:16,-7,9
