#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,5,0,0,16:4,12,15
2,Bayer Leverkusen,B04,4,4,0,0,12:1,11,12
3,VfL Wolfsburg,WOB,5,4,0,1,14:7,7,12
4,Bayern München,FCB,4,3,1,0,12:5,7,10
5,SC Freiburg,SCF,4,3,1,0,9:4,5,10
6,Werder Bremen,SVW,5,3,1,1,13:9,4,10
7,TSV 1860 München,M60,5,3,1,1,5:5,0,10
8,VfL Bochum,BOC,4,2,2,0,8:3,5,8
9,VfB Stuttgart,VFB,4,2,2,0,3:0,3,8
10,1. FC Kaiserslautern,FCK,5,2,1,2,7:4,3,7
11,FC Schalke 04,S04,5,1,3,1,5:6,-1,6
12,1. FC Köln,KOE,5,2,0,3,6:9,-3,6
13,Hamburger SV,HSV,4,2,0,2,4:7,-3,6
14,Hannover 96,H96,4,1,2,1,9:8,1,5
15,Bor. Mönchengladbach,BMG,5,1,2,2,3:5,-2,5
16,FC Hansa Rostock,ROS,4,1,0,3,4:6,-2,3
17,Hertha BSC,BSC,5,0,2,3,4:11,-7,2
18,Eintracht Frankfurt,SGE,4,0,1,3,2:6,-4,1
