#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,9,7,0,2,24:12,12,21
2,Bayern München,FCB,8,6,2,0,23:9,14,20
3,Borussia Dortmund,BVB,8,6,2,0,22:9,13,20
4,Bayer Leverkusen,B04,8,6,1,1,19:7,12,19
5,SC Freiburg,SCF,8,6,1,1,19:12,7,19
6,VfL Bochum,BOC,8,5,3,0,16:3,13,18
7,VfB Stuttgart,VFB,8,5,3,0,11:2,9,18
8,Werder Bremen,SVW,8,5,2,1,20:12,8,17
9,Hamburger SV,HSV,8,4,2,2,14:12,2,14
10,TSV 1860 München,M60,8,4,1,3,9:11,-2,13
11,FC Schalke 04,S04,8,3,3,2,9:8,1,12
12,Bor. Mönchengladbach,BMG,8,3,3,2,8:8,0,12
13,1. FC Kaiserslautern,FCK,8,3,2,3,11:8,3,11
14,FC Hansa Rostock,ROS,8,3,1,4,11:9,2,10
15,Hannover 96,H96,7,2,3,2,14:14,0,9
16,Eintracht Frankfurt,SGE,8,2,2,4,9:12,-3,8
17,1. FC Köln,KOE,8,2,1,5,7:12,-5,7
18,Hertha BSC,BSC,8,1,3,4,8:16,-8,6
