#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,18,5,2,48:19,29,59
2,Hamburger SV,HSV,25,16,5,4,40:18,22,53
3,FC Schalke 04,S04,25,14,9,2,37:18,19,51
4,Werder Bremen,SVW,25,15,5,5,55:29,26,50
5,VfB Stuttgart,VFB,25,7,14,4,27:22,5,35
6,Hertha BSC,BSC,25,8,9,8,37:35,2,33
7,Bor. Mönchengladbach,BMG,25,8,9,8,30:32,-2,33
8,Bayer Leverkusen,B04,25,8,8,9,41:39,2,32
9,Hannover 96,H96,25,6,13,6,34:31,3,31
10,Borussia Dortmund,BVB,25,7,10,8,29:29,0,31
11,Arminia Bielefeld,DSC,25,8,6,11,27:34,-7,30
12,1. FC Nürnberg,FCN,25,7,6,12,31:41,-10,27
13,VfL Wolfsburg,WOB,25,6,9,10,26:41,-15,27
14,Eintracht Frankfurt,SGE,25,7,5,13,31:41,-10,26
15,1. FSV Mainz 05,M05,25,6,6,13,36:39,-3,24
16,1. FC Kaiserslautern,FCK,25,6,6,13,34:54,-20,24
17,MSV Duisburg,MSV,25,4,9,12,23:43,-20,21
18,1. FC Köln,KOE,25,4,6,15,35:56,-21,18
