#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,19,5,2,51:19,32,62
2,Hamburger SV,HSV,26,17,5,4,41:18,23,56
3,FC Schalke 04,S04,26,14,9,3,37:21,16,51
4,Werder Bremen,SVW,26,15,5,6,56:32,24,50
5,VfB Stuttgart,VFB,26,7,15,4,28:23,5,36
6,Hertha BSC,BSC,26,9,9,8,38:35,3,36
7,Hannover 96,H96,26,7,13,6,35:31,4,34
8,Borussia Dortmund,BVB,26,8,10,8,31:30,1,34
9,Bor. Mönchengladbach,BMG,26,8,10,8,31:33,-2,34
10,Bayer Leverkusen,B04,26,8,8,10,42:41,1,32
11,1. FC Nürnberg,FCN,26,8,6,12,34:42,-8,30
12,Arminia Bielefeld,DSC,26,8,6,12,27:35,-8,30
13,Eintracht Frankfurt,SGE,26,8,5,13,36:43,-7,29
14,1. FSV Mainz 05,M05,26,7,6,13,38:40,-2,27
15,VfL Wolfsburg,WOB,26,6,9,11,26:42,-16,27
16,1. FC Kaiserslautern,FCK,26,6,6,14,35:56,-21,24
17,MSV Duisburg,MSV,26,4,9,13,25:48,-23,21
18,1. FC Köln,KOE,26,4,6,16,35:57,-22,18
