#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,22,8,3,64:29,35,74
2,Hamburger SV,HSV,33,21,5,7,52:28,24,68
3,Werder Bremen,SVW,33,20,7,6,77:36,41,67
4,FC Schalke 04,S04,33,15,13,5,44:29,15,58
5,Bayer Leverkusen,B04,33,14,9,10,62:47,15,51
6,Hertha BSC,BSC,33,12,12,9,51:46,5,48
7,Borussia Dortmund,BVB,33,11,12,10,42:39,3,45
8,VfB Stuttgart,VFB,33,9,16,8,35:36,-1,43
9,1. FC Nürnberg,FCN,33,11,8,14,48:51,-3,41
10,Bor. Mönchengladbach,BMG,33,9,12,12,40:50,-10,39
11,1. FSV Mainz 05,M05,33,9,10,14,46:47,-1,37
12,Hannover 96,H96,33,7,16,10,41:45,-4,37
13,Arminia Bielefeld,DSC,33,10,7,16,30:43,-13,37
14,Eintracht Frankfurt,SGE,33,9,9,15,42:49,-7,36
15,VfL Wolfsburg,WOB,33,7,12,14,32:54,-22,33
16,1. FC Kaiserslautern,FCK,33,8,8,17,45:69,-24,32
17,1. FC Köln,KOE,33,6,9,18,45:69,-24,27
18,MSV Duisburg,MSV,33,5,11,17,34:63,-29,26
