#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,21,6,3,58:25,33,69
2,Hamburger SV,HSV,30,20,5,5,49:22,27,65
3,Werder Bremen,SVW,30,18,6,6,66:33,33,60
4,FC Schalke 04,S04,30,14,12,4,41:27,14,54
5,Bayer Leverkusen,B04,30,12,8,10,53:44,9,44
6,Hertha BSC,BSC,30,11,11,8,44:37,7,44
7,VfB Stuttgart,VFB,30,8,16,6,32:30,2,40
8,Borussia Dortmund,BVB,30,9,11,10,37:36,1,38
9,1. FC Nürnberg,FCN,30,10,7,13,40:45,-5,37
10,Bor. Mönchengladbach,BMG,30,9,10,11,34:41,-7,37
11,Arminia Bielefeld,DSC,30,10,7,13,29:37,-8,37
12,Hannover 96,H96,30,7,15,8,38:40,-2,36
13,Eintracht Frankfurt,SGE,30,8,7,15,37:46,-9,31
14,1. FSV Mainz 05,M05,30,7,9,14,40:45,-5,30
15,VfL Wolfsburg,WOB,30,6,12,12,30:49,-19,30
16,1. FC Kaiserslautern,FCK,30,7,6,17,41:66,-25,27
17,1. FC Köln,KOE,30,5,9,16,42:61,-19,24
18,MSV Duisburg,MSV,30,4,11,15,28:55,-27,23
