#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,10,1,1,27:8,19,31
2,Werder Bremen,SVW,12,8,2,2,32:16,16,26
3,Hamburger SV,HSV,12,7,4,1,19:6,13,25
4,FC Schalke 04,S04,12,5,6,1,14:7,7,21
5,Hertha BSC,BSC,12,6,3,3,21:16,5,21
6,Bor. Mönchengladbach,BMG,12,5,4,3,16:13,3,19
7,VfL Wolfsburg,WOB,12,4,5,3,14:15,-1,17
8,VfB Stuttgart,VFB,12,3,7,2,15:14,1,16
9,Bayer Leverkusen,B04,12,4,4,4,21:21,0,16
10,Borussia Dortmund,BVB,12,3,6,3,18:17,1,15
11,Arminia Bielefeld,DSC,12,4,3,5,16:19,-3,15
12,Eintracht Frankfurt,SGE,12,4,1,7,14:19,-5,13
13,Hannover 96,H96,12,2,6,4,16:19,-3,12
14,1. FSV Mainz 05,M05,12,3,2,7,15:19,-4,11
15,1. FC Köln,KOE,12,3,1,8,17:26,-9,10
16,MSV Duisburg,MSV,12,2,3,7,12:24,-12,9
17,1. FC Kaiserslautern,FCK,12,2,3,7,16:30,-14,9
18,1. FC Nürnberg,FCN,12,1,3,8,12:26,-14,6
