#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,16,10,4,2,31:11,20,34
2,Bayern München,FCB,16,8,3,5,24:15,9,27
3,Bor. Mönchengladbach,BMG,16,7,2,7,17:14,3,23
4,Bayer Leverkusen,B04,16,6,5,5,20:19,1,23
5,FC Schalke 04,S04,16,6,3,7,24:28,-4,21
6,VfB Stuttgart,VFB,16,5,5,6,27:27,0,20
7,1899 Hoffenheim,TSG,16,6,2,8,19:27,-8,20
8,Hamburger SV,HSV,16,5,5,6,16:27,-11,20
9,1. FC Nürnberg,FCN,16,5,2,9,13:22,-9,17
10,Hertha BSC,BSC,16,3,7,6,19:31,-12,16
11,SC Freiburg,SCF,16,4,4,8,21:37,-16,16
12,1. FSV Mainz 05,M05,16,2,8,6,20:25,-5,14
13,Werder Bremen,SVW,16,3,5,8,17:32,-15,14
14,1. FC Kaiserslautern,FCK,16,2,6,8,11:24,-13,12
15,FC Augsburg,FCA,16,2,6,8,16:30,-14,12
16,VfL Wolfsburg,WOB,16,3,3,10,16:35,-19,12
17,Hannover 96,H96,16,2,5,9,10:27,-17,11
18,1. FC Köln,KOE,16,3,2,11,18:42,-24,11
