#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,17,11,4,2,36:13,23,37
2,Bayern München,FCB,16,8,3,5,24:15,9,27
3,Bor. Mönchengladbach,BMG,16,7,2,7,17:14,3,23
4,Bayer Leverkusen,B04,16,6,5,5,20:19,1,23
5,FC Schalke 04,S04,16,6,3,7,24:28,-4,21
6,VfB Stuttgart,VFB,17,5,5,7,27:29,-2,20
7,1899 Hoffenheim,TSG,16,6,2,8,19:27,-8,20
8,1. FC Nürnberg,FCN,17,6,2,9,16:24,-8,20
9,Hamburger SV,HSV,16,5,5,6,16:27,-11,20
10,SC Freiburg,SCF,16,4,4,8,21:37,-16,16
11,Hertha BSC,BSC,17,3,7,7,19:35,-16,16
12,1. FSV Mainz 05,M05,17,2,9,6,20:25,-5,15
13,Werder Bremen,SVW,17,3,5,9,18:35,-17,14
14,FC Augsburg,FCA,17,2,7,8,16:30,-14,13
15,1. FC Kaiserslautern,FCK,16,2,6,8,11:24,-13,12
16,VfL Wolfsburg,WOB,16,3,3,10,16:35,-19,12
17,Hannover 96,H96,17,2,5,10,10:28,-18,11
18,1. FC Köln,KOE,17,3,2,12,19:46,-27,11
