#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,10,5,3,2,17:8,9,18
2,Bayern München,FCB,9,5,1,3,14:10,4,16
3,Bayer Leverkusen,B04,9,4,3,2,13:11,2,15
4,FC Schalke 04,S04,8,4,1,3,12:13,-1,13
5,Bor. Mönchengladbach,BMG,8,4,0,4,7:5,2,12
6,Hertha BSC,BSC,10,2,5,3,13:18,-5,11
7,1899 Hoffenheim,TSG,9,3,0,6,10:13,-3,9
8,Hamburger SV,HSV,8,2,3,3,8:15,-7,9
9,1. FC Nürnberg,FCN,9,3,0,6,7:16,-9,9
10,Werder Bremen,SVW,10,2,3,5,10:22,-12,9
11,1. FSV Mainz 05,M05,9,1,5,3,12:15,-3,8
12,VfB Stuttgart,VFB,9,2,2,5,9:14,-5,8
13,1. FC Kaiserslautern,FCK,9,1,4,4,6:10,-4,7
14,Hannover 96,H96,9,1,4,4,6:14,-8,7
15,1. FC Köln,KOE,9,2,1,6,13:26,-13,7
16,FC Augsburg,FCA,10,1,3,6,7:18,-11,6
17,SC Freiburg,SCF,8,1,2,5,10:25,-15,5
18,VfL Wolfsburg,WOB,9,1,1,7,9:25,-16,4
