#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,10,6,2,2,25:13,12,20
2,Bayern München,FCB,10,6,2,2,25:14,11,20
3,Bayer Leverkusen,B04,10,6,0,4,16:14,2,18
4,1899 Hoffenheim,TSG,9,5,2,2,14:9,5,17
5,Borussia Dortmund,BVB,10,4,3,3,20:18,2,15
6,FC Schalke 04,S04,10,4,3,3,15:15,0,15
7,SC Freiburg,SCF,11,4,3,4,17:19,-2,15
8,Bor. Mönchengladbach,BMG,10,4,2,4,12:11,1,14
9,VfL Wolfsburg,WOB,10,4,2,4,13:13,0,14
10,Hertha BSC,BSC,10,3,3,4,13:16,-3,12
11,Werder Bremen,SVW,11,3,3,5,17:24,-7,12
12,FC Augsburg,FCA,10,2,3,5,12:22,-10,9
13,1. FSV Mainz 05,M05,10,3,0,7,16:27,-11,9
14,SC Paderborn 07,SCP,9,2,2,5,10:17,-7,8
15,Eintracht Frankfurt,SGE,10,2,1,7,11:17,-6,7
16,1. FC Köln,KOE,10,2,1,7,11:26,-15,7
17,1. FC Union Berlin,FCU,10,1,2,7,9:21,-12,5
18,Fortuna Düsseldorf,F95,10,1,2,7,10:25,-15,5
