#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,12,7,3,2,30:13,17,24
2,Bayern München,FCB,11,7,2,2,29:15,14,23
3,Bayer Leverkusen,B04,11,7,0,4,19:16,3,21
4,1899 Hoffenheim,TSG,11,5,3,3,15:11,4,18
5,Borussia Dortmund,BVB,12,5,3,4,25:22,3,18
6,Bor. Mönchengladbach,BMG,11,5,2,4,16:12,4,17
7,VfL Wolfsburg,WOB,11,5,2,4,16:15,1,17
8,FC Schalke 04,S04,11,4,4,3,15:15,0,16
9,SC Freiburg,SCF,12,4,4,4,18:20,-2,16
10,Hertha BSC,BSC,11,4,3,4,15:17,-2,15
11,Werder Bremen,SVW,12,3,3,6,17:27,-10,12
12,1. FSV Mainz 05,M05,12,4,0,8,19:32,-13,12
13,1. FC Union Berlin,FCU,12,3,2,7,13:22,-9,11
14,1. FC Köln,KOE,12,3,1,8,17:28,-11,10
15,SC Paderborn 07,SCP,11,2,3,6,13:21,-8,9
16,Fortuna Düsseldorf,F95,12,2,3,7,13:26,-13,9
17,FC Augsburg,FCA,12,2,3,7,12:29,-17,9
18,Eintracht Frankfurt,SGE,11,2,1,8,11:21,-10,7
