#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,9,1,0,32:8,24,28
2,RB Leipzig,RBL,10,6,3,1,21:12,9,21
3,Bor. Mönchengladbach,BMG,10,6,2,2,15:11,4,20
4,Bayer Leverkusen,B04,10,5,4,1,20:11,9,19
5,FC Schalke 04,S04,10,5,4,1,17:11,6,19
6,VfB Stuttgart,VFB,10,6,1,3,10:7,3,19
7,Hannover 96,H96,10,5,3,2,18:12,6,18
8,1899 Hoffenheim,TSG,10,5,3,2,16:11,5,18
9,SC Freiburg,SCF,10,4,5,1,10:7,3,17
10,FC Augsburg,FCA,10,4,4,2,16:12,4,16
11,1. FSV Mainz 05,M05,10,5,1,4,15:15,0,16
12,Borussia Dortmund,BVB,10,4,3,3,25:16,9,15
13,Hertha BSC,BSC,10,4,3,3,16:15,1,15
14,VfL Wolfsburg,WOB,10,2,6,2,15:15,0,12
15,Eintracht Frankfurt,SGE,10,3,3,4,12:12,0,12
16,Hamburger SV,HSV,10,3,2,5,8:11,-3,11
17,Werder Bremen,SVW,10,2,4,4,9:12,-3,10
18,1. FC Köln,KOE,10,2,2,6,9:17,-8,8
