#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,10,1,0,34:9,25,31
2,RB Leipzig,RBL,11,7,3,1,23:12,11,24
3,VfB Stuttgart,VFB,11,7,1,3,11:7,4,22
4,1899 Hoffenheim,TSG,11,6,3,2,20:13,7,21
4,Hannover 96,H96,11,6,3,2,20:13,7,21
6,Bor. Mönchengladbach,BMG,11,6,2,3,15:12,3,20
7,Bayer Leverkusen,B04,11,5,4,2,20:13,7,19
8,FC Augsburg,FCA,11,5,4,2,19:12,7,19
9,FC Schalke 04,S04,11,5,4,2,18:13,5,19
10,Borussia Dortmund,BVB,11,5,3,3,27:16,11,18
11,SC Freiburg,SCF,11,4,6,1,10:7,3,18
12,Hertha BSC,BSC,11,4,4,3,17:16,1,16
13,1. FSV Mainz 05,M05,11,5,1,5,15:17,-2,16
14,Eintracht Frankfurt,SGE,11,4,3,4,16:14,2,15
15,VfL Wolfsburg,WOB,11,2,7,2,16:16,0,13
16,Werder Bremen,SVW,11,3,4,4,12:13,-1,13
17,Hamburger SV,HSV,11,3,3,5,9:12,-3,12
18,1. FC Köln,KOE,11,2,2,7,11:20,-9,8
