#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,7,1,0,23:4,19,22
2,RB Leipzig,RBL,9,6,2,1,20:11,9,20
3,VfB Stuttgart,VFB,9,6,1,2,10:5,5,19
4,1899 Hoffenheim,TSG,9,5,3,1,15:7,8,18
5,Hannover 96,H96,9,5,3,1,18:11,7,18
6,FC Schalke 04,S04,9,5,3,1,16:10,6,18
7,Bor. Mönchengladbach,BMG,9,5,2,2,13:11,2,17
8,Bayer Leverkusen,B04,9,4,4,1,18:11,7,16
9,FC Augsburg,FCA,10,4,4,2,16:12,4,16
10,Borussia Dortmund,BVB,9,4,2,3,23:14,9,14
11,SC Freiburg,SCF,9,3,5,1,8:6,2,14
12,Hertha BSC,BSC,9,4,2,3,15:14,1,14
13,1. FSV Mainz 05,M05,9,4,1,4,12:13,-1,13
14,VfL Wolfsburg,WOB,9,2,6,1,14:12,2,12
15,Hamburger SV,HSV,9,3,2,4,8:9,-1,11
16,Eintracht Frankfurt,SGE,9,2,3,4,10:12,-2,9
17,Werder Bremen,SVW,9,2,3,4,9:12,-3,9
18,1. FC Köln,KOE,9,2,1,6,8:16,-8,7
