#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,19:3,16,16
2,VfB Stuttgart,VFB,6,5,1,0,9:2,7,16
3,FC Schalke 04,S04,7,4,2,1,11:6,5,14
4,RB Leipzig,RBL,5,4,1,0,11:5,6,13
5,1. FSV Mainz 05,M05,7,4,1,2,11:8,3,13
6,Bayer Leverkusen,B04,6,3,3,0,15:7,8,12
7,1899 Hoffenheim,TSG,7,3,3,1,10:7,3,12
8,Hertha BSC,BSC,7,3,2,2,11:11,0,11
9,Hannover 96,H96,5,3,1,1,8:4,4,10
10,Bor. Mönchengladbach,BMG,6,3,1,2,7:8,-1,10
11,Borussia Dortmund,BVB,5,3,0,2,16:7,9,9
12,FC Augsburg,FCA,6,2,2,2,9:7,2,8
13,VfL Wolfsburg,WOB,7,1,5,1,10:11,-1,8
14,Eintracht Frankfurt,SGE,5,2,1,2,7:7,0,7
15,SC Freiburg,SCF,6,1,4,1,5:5,0,7
16,Hamburger SV,HSV,6,2,1,3,4:7,-3,7
17,Werder Bremen,SVW,6,1,1,4,5:9,-4,4
18,1. FC Köln,KOE,5,0,1,4,2:9,-7,1
