#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,11,2,0,40:9,31,35
2,VfB Stuttgart,VFB,13,8,2,3,12:7,5,26
3,RB Leipzig,RBL,13,7,4,2,25:15,10,25
4,1899 Hoffenheim,TSG,13,7,4,2,24:14,10,25
5,FC Schalke 04,S04,13,7,4,2,21:14,7,25
6,Borussia Dortmund,BVB,13,6,4,3,31:19,12,22
7,Bayer Leverkusen,B04,13,6,4,3,22:15,7,22
8,Hannover 96,H96,13,6,3,4,21:17,4,21
9,Eintracht Frankfurt,SGE,13,6,3,4,19:15,4,21
10,Bor. Mönchengladbach,BMG,13,6,3,4,17:15,2,21
11,SC Freiburg,SCF,13,5,6,2,11:11,0,21
12,FC Augsburg,FCA,13,5,4,4,19:15,4,19
13,Werder Bremen,SVW,13,5,4,4,16:14,2,19
14,Hertha BSC,BSC,13,4,5,4,17:18,-1,17
15,1. FSV Mainz 05,M05,13,5,2,6,16:19,-3,17
16,VfL Wolfsburg,WOB,13,2,7,4,18:20,-2,13
17,Hamburger SV,HSV,13,3,4,6,10:14,-4,13
18,1. FC Köln,KOE,13,2,3,8,14:24,-10,9
