#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,13,2,0,51:10,41,41
2,1899 Hoffenheim,TSG,15,9,4,2,32:14,18,31
3,FC Schalke 04,S04,15,9,4,2,25:14,11,31
4,Borussia Dortmund,BVB,15,8,4,3,35:19,16,28
5,RB Leipzig,RBL,15,8,4,3,28:20,8,28
6,VfB Stuttgart,VFB,15,8,4,3,14:9,5,28
7,Bayer Leverkusen,B04,15,7,5,3,26:16,10,26
8,Eintracht Frankfurt,SGE,15,7,4,4,23:16,7,25
9,Bor. Mönchengladbach,BMG,15,7,4,4,22:19,3,25
10,Hannover 96,H96,15,7,3,5,25:21,4,24
11,Werder Bremen,SVW,15,6,5,4,19:16,3,23
12,Hertha BSC,BSC,15,5,6,4,19:19,0,21
13,1. FSV Mainz 05,M05,15,6,3,6,18:19,-1,21
14,SC Freiburg,SCF,15,5,6,4,12:15,-3,21
15,FC Augsburg,FCA,15,5,4,6,21:22,-1,19
16,Hamburger SV,HSV,15,4,4,7,14:18,-4,16
17,VfL Wolfsburg,WOB,15,2,8,5,18:21,-3,14
18,1. FC Köln,KOE,15,3,4,8,17:25,-8,13
