#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,6,1,0,22:4,18,19
2,RB Leipzig,RBL,6,5,1,0,13:5,8,16
3,VfB Stuttgart,VFB,6,5,1,0,9:2,7,16
4,1899 Hoffenheim,TSG,8,4,3,1,14:7,7,15
5,FC Schalke 04,S04,8,4,3,1,13:8,5,15
6,Bayer Leverkusen,B04,7,3,4,0,16:8,8,13
7,1. FSV Mainz 05,M05,8,4,1,3,12:11,1,13
8,Bor. Mönchengladbach,BMG,7,4,1,2,9:9,0,13
9,Hannover 96,H96,6,3,2,1,9:5,4,11
10,FC Augsburg,FCA,7,3,2,2,11:8,3,11
11,VfL Wolfsburg,WOB,8,2,5,1,13:11,2,11
12,SC Freiburg,SCF,8,2,5,1,7:6,1,11
13,Hertha BSC,BSC,8,3,2,3,12:13,-1,11
14,Borussia Dortmund,BVB,6,3,1,2,20:11,9,10
15,Hamburger SV,HSV,7,3,1,3,7:7,0,10
16,Eintracht Frankfurt,SGE,6,2,1,3,7:8,-1,7
17,Werder Bremen,SVW,7,2,1,4,6:9,-3,7
18,1. FC Köln,KOE,6,0,1,5,2:11,-9,1
