#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,18,4,4,75:26,49,58
2,Borussia Dortmund,BVB,26,16,6,4,72:33,39,54
3,Bor. Mönchengladbach,BMG,26,16,4,6,52:31,21,52
4,RB Leipzig,RBL,26,14,9,3,63:27,36,51
5,Bayer Leverkusen,B04,26,15,5,6,49:31,18,50
6,VfL Wolfsburg,WOB,26,10,9,7,36:31,5,39
7,SC Freiburg,SCF,26,10,7,9,35:36,-1,37
8,FC Schalke 04,S04,26,9,10,7,33:40,-7,37
9,1899 Hoffenheim,TSG,26,10,5,11,35:46,-11,35
10,1. FC Köln,KOE,26,10,3,13,41:47,-6,33
11,Eintracht Frankfurt,SGE,26,9,4,13,42:44,-2,31
12,Hertha BSC,BSC,26,8,7,11,35:48,-13,31
13,1. FC Union Berlin,FCU,26,9,3,14,32:43,-11,30
14,FC Augsburg,FCA,26,7,6,13,37:54,-17,27
15,1. FSV Mainz 05,M05,26,8,3,15,36:55,-19,27
16,Fortuna Düsseldorf,F95,26,5,8,13,27:50,-23,23
17,Werder Bremen,SVW,26,4,6,16,28:62,-34,18
18,SC Paderborn 07,SCP,26,4,5,17,30:54,-24,17
