#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,7,5,1,1,15:6,9,16
2,VfL Wolfsburg,WOB,7,4,3,0,10:4,6,15
3,Bayern München,FCB,7,4,2,1,20:8,12,14
4,RB Leipzig,RBL,7,4,2,1,15:7,8,14
4,SC Freiburg,SCF,7,4,2,1,15:7,8,14
6,FC Schalke 04,S04,7,4,2,1,14:7,7,14
7,Bayer Leverkusen,B04,7,4,2,1,12:8,4,14
8,Borussia Dortmund,BVB,7,3,3,1,19:11,8,12
9,Eintracht Frankfurt,SGE,7,3,2,2,11:10,1,11
10,Hertha BSC,BSC,7,3,1,3,12:12,0,10
11,Werder Bremen,SVW,7,2,2,3,12:16,-4,8
12,1899 Hoffenheim,TSG,7,2,2,3,6:11,-5,8
13,1. FSV Mainz 05,M05,7,2,0,5,7:17,-10,6
14,FC Augsburg,FCA,7,1,2,4,8:19,-11,5
15,Fortuna Düsseldorf,F95,7,1,1,5,9:14,-5,4
16,1. FC Union Berlin,FCU,7,1,1,5,6:13,-7,4
17,1. FC Köln,KOE,7,1,1,5,5:16,-11,4
18,SC Paderborn 07,SCP,7,0,1,6,9:19,-10,1
