#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,28,20,4,4,81:28,53,64
2,Borussia Dortmund,BVB,28,17,6,5,74:34,40,57
3,RB Leipzig,RBL,28,15,10,3,70:29,41,55
4,Bor. Mönchengladbach,BMG,28,16,5,7,53:34,19,53
5,Bayer Leverkusen,B04,28,16,5,7,53:36,17,53
6,VfL Wolfsburg,WOB,28,11,9,8,40:34,6,42
7,1899 Hoffenheim,TSG,28,11,6,11,39:48,-9,39
8,SC Freiburg,SCF,28,10,8,10,38:40,-2,38
9,FC Schalke 04,S04,28,9,10,9,34:45,-11,37
10,Hertha BSC,BSC,28,9,8,11,41:50,-9,35
11,1. FC Köln,KOE,28,10,4,14,44:52,-8,34
12,Eintracht Frankfurt,SGE,28,9,5,14,47:52,-5,32
13,FC Augsburg,FCA,28,8,7,13,40:54,-14,31
14,1. FC Union Berlin,FCU,28,9,4,15,33:48,-15,31
15,1. FSV Mainz 05,M05,28,8,4,16,37:61,-24,28
16,Fortuna Düsseldorf,F95,28,6,9,13,31:53,-22,27
17,Werder Bremen,SVW,28,5,7,16,29:62,-33,22
18,SC Paderborn 07,SCP,28,4,7,17,31:55,-24,19
