#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,14,2,0,38:4,34,44
2,Borussia Dortmund,BVB,16,9,5,2,38:20,18,32
3,VfL Wolfsburg,WOB,16,7,4,5,24:20,4,25
4,Bayer Leverkusen,B04,16,6,5,5,28:24,4,23
5,VfB Stuttgart,VFB,16,6,3,7,15:26,-11,21
6,SC Freiburg,SCF,16,5,5,6,18:21,-3,20
7,FC Schalke 04,S04,16,5,4,7,21:27,-6,19
8,Eintracht Frankfurt,SGE,16,5,4,7,16:22,-6,19
9,Hamburger SV,HSV,16,5,4,7,20:34,-14,19
10,SpVgg Greuther Fürth,SGF,16,4,5,7,15:21,-6,17
11,1. FSV Mainz 05,M05,16,3,6,7,18:23,-5,15
12,Bor. Mönchengladbach,BMG,16,3,6,7,14:27,-13,15
13,Werder Bremen,SVW,16,3,5,8,25:33,-8,14
14,1. FC Nürnberg,FCN,16,3,5,8,13:27,-14,14
15,Hannover 96,H96,16,4,1,11,25:36,-11,13
16,FC Augsburg,FCA,16,3,4,9,14:26,-12,13
17,Fortuna Düsseldorf,F95,16,2,3,11,15:26,-11,9
18,1899 Hoffenheim,TSG,16,2,3,11,19:36,-17,9
