#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,10,1,0,27:1,26,31
2,Borussia Dortmund,BVB,11,6,4,1,26:14,12,22
3,VfB Stuttgart,VFB,12,5,2,5,12:20,-8,17
4,SC Freiburg,SCF,11,4,4,3,14:12,2,16
5,VfL Wolfsburg,WOB,11,5,1,5,13:15,-2,16
6,Bayer Leverkusen,B04,11,4,3,4,20:20,0,15
7,Hamburger SV,HSV,11,3,4,4,13:15,-2,13
8,Eintracht Frankfurt,SGE,11,4,1,6,13:18,-5,13
9,1. FSV Mainz 05,M05,11,3,3,5,14:16,-2,12
10,Bor. Mönchengladbach,BMG,12,2,6,4,12:20,-8,12
11,Werder Bremen,SVW,11,3,2,6,20:22,-2,11
12,FC Schalke 04,S04,11,2,4,5,14:22,-8,10
13,SpVgg Greuther Fürth,SGF,11,2,3,6,9:17,-8,9
14,1. FC Nürnberg,FCN,11,2,3,6,7:17,-10,9
15,Fortuna Düsseldorf,F95,10,2,2,6,9:12,-3,8
16,Hannover 96,H96,11,2,1,8,18:27,-9,7
17,FC Augsburg,FCA,11,1,4,6,10:19,-9,7
18,1899 Hoffenheim,TSG,10,1,1,8,11:22,-11,4
