#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,15,2,0,42:7,35,47
2,Borussia Dortmund,BVB,17,9,6,2,41:23,18,33
3,Bayer Leverkusen,B04,17,7,5,5,29:24,5,26
4,VfL Wolfsburg,WOB,17,7,5,5,26:22,4,26
5,VfB Stuttgart,VFB,17,7,3,7,17:27,-10,24
6,SC Freiburg,SCF,17,6,5,6,20:22,-2,23
7,FC Schalke 04,S04,17,6,4,7,23:28,-5,22
8,Hamburger SV,HSV,17,6,4,7,24:35,-11,22
9,Eintracht Frankfurt,SGE,17,5,5,7,17:23,-6,20
10,Bor. Mönchengladbach,BMG,17,4,6,7,18:29,-11,18
11,SpVgg Greuther Fürth,SGF,17,4,5,8,16:24,-8,17
12,1. FC Nürnberg,FCN,17,4,5,8,15:28,-13,17
13,1. FSV Mainz 05,M05,17,3,7,7,20:25,-5,16
14,Werder Bremen,SVW,17,3,5,9,27:36,-9,14
15,Hannover 96,H96,17,4,1,12,26:39,-13,13
16,FC Augsburg,FCA,17,3,4,10,14:29,-15,13
17,1899 Hoffenheim,TSG,17,3,3,11,21:37,-16,12
18,Fortuna Düsseldorf,F95,17,2,3,12,15:29,-14,9
