#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,7:0,7,9
2,Fortuna Düsseldorf,F95,3,2,1,0,4:0,4,7
3,Eintracht Frankfurt,SGE,2,2,0,0,6:1,5,6
4,1. FC Nürnberg,FCN,3,2,0,1,5:6,-1,6
5,FC Schalke 04,S04,3,1,2,0,6:4,2,5
6,SpVgg Greuther Fürth,SGF,3,1,1,1,2:3,-1,4
7,VfL Wolfsburg,WOB,3,1,1,1,1:3,-2,4
8,VfB Stuttgart,VFB,3,1,1,1,5:8,-3,4
9,1. FSV Mainz 05,M05,4,1,1,2,4:7,-3,4
10,Hannover 96,H96,3,1,0,2,5:4,1,3
11,1899 Hoffenheim,TSG,3,1,0,2,7:7,0,3
12,Werder Bremen,SVW,3,1,0,2,5:6,-1,3
13,Bayer Leverkusen,B04,3,1,0,2,4:6,-2,3
14,Borussia Dortmund,BVB,3,0,2,1,6:7,-1,2
15,Bor. Mönchengladbach,BMG,3,0,2,1,1:6,-5,2
16,Hamburger SV,HSV,3,0,1,2,4:7,-3,1
17,SC Freiburg,SCF,3,0,1,2,1:4,-3,1
18,FC Augsburg,FCA,3,0,1,2,1:5,-4,1
