#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,6,1,0,18:1,17,19
2,Bayer Leverkusen,B04,8,4,1,3,15:14,1,13
3,Borussia Dortmund,BVB,7,3,3,1,14:10,4,12
4,VfB Stuttgart,VFB,7,3,2,2,8:12,-4,11
5,VfL Wolfsburg,WOB,8,3,1,4,8:11,-3,10
6,Bor. Mönchengladbach,BMG,7,2,3,2,9:15,-6,9
7,Fortuna Düsseldorf,F95,7,2,2,3,8:7,1,8
8,SC Freiburg,SCF,6,2,2,2,6:6,0,8
9,FC Schalke 04,S04,7,2,2,3,11:13,-2,8
10,Hamburger SV,HSV,7,2,2,3,7:9,-2,8
11,1. FSV Mainz 05,M05,8,2,2,4,10:13,-3,8
12,Eintracht Frankfurt,SGE,6,2,1,3,8:8,0,7
13,1. FC Nürnberg,FCN,7,2,1,4,6:12,-6,7
14,Hannover 96,H96,6,2,0,4,10:14,-4,6
15,SpVgg Greuther Fürth,SGF,7,1,3,3,7:12,-5,6
16,Werder Bremen,SVW,7,1,2,4,9:13,-4,5
17,1899 Hoffenheim,TSG,7,1,1,5,10:17,-7,4
18,FC Augsburg,FCA,7,0,2,5,4:13,-9,2
