#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,14,1,0,37:3,34,43
2,Borussia Dortmund,BVB,16,9,5,2,38:20,18,32
3,VfL Wolfsburg,WOB,15,7,3,5,23:19,4,24
4,VfB Stuttgart,VFB,16,6,3,7,15:26,-11,21
5,Bayer Leverkusen,B04,15,5,5,5,26:24,2,20
6,SC Freiburg,SCF,16,5,5,6,18:21,-3,20
7,Eintracht Frankfurt,SGE,16,5,4,7,16:22,-6,19
8,Hamburger SV,HSV,16,5,4,7,20:34,-14,19
9,FC Schalke 04,S04,15,4,4,7,20:27,-7,16
10,Bor. Mönchengladbach,BMG,16,3,6,7,14:27,-13,15
11,1. FSV Mainz 05,M05,15,3,5,7,16:21,-5,14
12,Werder Bremen,SVW,16,3,5,8,25:33,-8,14
13,SpVgg Greuther Fürth,SGF,15,3,5,7,13:21,-8,14
14,1. FC Nürnberg,FCN,16,3,5,8,13:27,-14,14
15,FC Augsburg,FCA,15,3,4,8,14:24,-10,13
16,Hannover 96,H96,16,4,1,11,25:36,-11,13
17,Fortuna Düsseldorf,F95,15,2,3,10,14:23,-9,9
18,1899 Hoffenheim,TSG,15,2,2,11,17:34,-17,8
