#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,6,4,2,0,17:7,10,14
2,Bayer Leverkusen,B04,6,4,2,0,11:4,7,14
3,Bayern München,FCB,6,4,1,1,14:10,4,13
4,Borussia Dortmund,BVB,5,3,1,1,9:5,4,10
5,Hertha BSC,BSC,6,2,2,2,12:8,4,8
6,1. FC Union Berlin,FCU,5,2,2,1,8:7,1,8
7,1. FC Köln,KOE,5,2,2,1,5:4,1,8
8,VfL Wolfsburg,WOB,5,1,4,0,7:5,2,7
9,Bor. Mönchengladbach,BMG,5,2,1,2,11:12,-1,7
10,RB Leipzig,RBL,5,1,3,1,7:6,1,6
11,Werder Bremen,SVW,6,1,3,2,9:11,-2,6
12,Eintracht Frankfurt,SGE,6,1,3,2,10:14,-4,6
13,FC Augsburg,FCA,5,1,2,2,6:8,-2,5
14,1899 Hoffenheim,TSG,6,1,2,3,8:12,-4,5
15,SC Freiburg,SCF,5,1,2,2,5:11,-6,5
16,1. FSV Mainz 05,M05,5,1,0,4,6:13,-7,3
17,FC Schalke 04,S04,6,0,2,4,5:23,-18,2
18,Arminia Bielefeld,DSC,6,0,1,5,3:13,-10,1
